bar_id,drinker_id,start_date,mon_early_avg_sales,mon_late_avg_sales,tues_early_avg_sales,tues_late_avg_sales,wed_early_avg_sales,wed_late_avg_sales,thurs_early_avg_sales,thurs_late_avg_sales,fri_early_avg_sales,fri_late_avg_sales,sat_early_avg_sales,sat_late_avg_sales,sun_early_avg_sales,sun_late_avg_sales
161,3442,2017-9-26,\N,\N,\N,\N,\N,\N,193,\N,\N,\N,282,\N,\N,\N,
162,2479,2016-2-29,\N,\N,\N,\N,\N,\N,\N,175,\N,325,202,\N,\N,\N,
162,6777,2016-12-26,\N,\N,\N,\N,\N,\N,217,\N,189,\N,\N,\N,\N,\N,
162,9560,2015-1-29,\N,\N,\N,\N,\N,\N,198,203,331,\N,317,\N,\N,172,
162,3938,2016-11-18,\N,175,302,381,\N,\N,264,\N,\N,\N,\N,\N,\N,290,
162,5943,2014-4-26,\N,383,\N,\N,\N,\N,212,\N,\N,\N,250,\N,\N,260,
162,3698,2015-3-21,\N,\N,202,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257,
162,7454,2016-11-2,\N,215,\N,\N,\N,\N,193,258,\N,\N,\N,\N,357,266,
162,574,2016-5-9,\N,\N,187,\N,435,\N,\N,207,\N,\N,\N,\N,393,249,
162,2014,2014-5-27,\N,\N,\N,\N,\N,\N,271,237,182,\N,272,\N,418,327,
162,4884,2016-1-29,\N,\N,366,235,\N,354,\N,210,262,274,\N,\N,\N,\N,
162,2305,2014-4-26,\N,\N,\N,251,\N,\N,\N,196,292,281,\N,\N,376,\N,
162,9751,2015-3-14,\N,\N,\N,\N,\N,\N,\N,243,246,302,226,\N,\N,201,
162,4954,2017-4-3,\N,\N,\N,247,\N,\N,\N,\N,\N,\N,\N,315,414,235,
163,7336,2014-1-24,\N,\N,304,\N,\N,\N,177,\N,231,\N,\N,\N,\N,263,
163,2589,2015-4-8,\N,\N,\N,\N,\N,\N,442,177,\N,\N,\N,\N,\N,265,
163,3304,2016-7-20,\N,\N,181,\N,442,\N,\N,\N,278,187,\N,\N,389,242,
163,5238,2017-9-4,\N,\N,\N,\N,\N,\N,\N,237,\N,\N,268,\N,392,267,
163,2026,2017-5-21,\N,\N,\N,\N,\N,211,462,\N,233,158,334,\N,\N,331,
163,6374,2016-3-10,\N,\N,\N,\N,\N,\N,\N,199,\N,\N,222,\N,\N,302,
163,6172,2013-8-1,\N,\N,132,\N,\N,204,\N,\N,265,199,\N,\N,\N,\N,
163,8104,2013-4-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,303,291,\N,\N,\N,
163,8715,2015-1-22,\N,\N,\N,\N,\N,\N,211,261,215,\N,313,\N,\N,313,
163,3819,2014-7-7,\N,\N,268,\N,\N,\N,251,\N,\N,\N,288,\N,\N,230,
163,1260,2013-5-15,\N,433,311,\N,\N,\N,201,\N,\N,\N,\N,\N,\N,\N,
163,2029,2013-5-23,\N,178,\N,\N,\N,\N,\N,\N,231,329,298,282,\N,274,
163,2866,2014-3-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265,\N,262,
163,4077,2013-6-9,\N,\N,\N,271,\N,\N,\N,273,\N,220,327,\N,\N,\N,
164,44,2016-8-18,\N,\N,197,302,\N,\N,\N,\N,\N,\N,\N,\N,\N,275,
164,9721,2016-12-16,\N,\N,213,\N,\N,\N,\N,\N,\N,\N,311,\N,\N,\N,
164,6040,2014-9-4,\N,\N,\N,244,\N,190,\N,\N,\N,\N,\N,290,\N,\N,
164,8776,2014-5-30,\N,412,310,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,243,
164,8003,2016-9-3,\N,\N,\N,\N,\N,\N,\N,304,254,\N,\N,314,\N,\N,
164,7242,2014-8-23,\N,\N,\N,\N,\N,\N,212,\N,284,\N,255,\N,\N,308,
164,9479,2015-11-17,\N,\N,414,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,266,
164,9991,2017-3-8,\N,\N,\N,\N,\N,\N,\N,185,\N,175,255,\N,\N,313,
164,9389,2015-11-16,\N,\N,\N,358,\N,400,\N,192,251,275,\N,\N,\N,213,
164,3144,2013-4-23,\N,\N,189,\N,\N,\N,\N,\N,264,\N,\N,292,\N,245,
164,2203,2017-10-4,\N,\N,\N,\N,\N,\N,\N,178,\N,\N,\N,270,\N,257,
164,1796,2015-5-29,\N,\N,438,\N,\N,453,\N,\N,\N,\N,\N,\N,\N,270,
164,1489,2015-7-21,\N,\N,315,\N,\N,\N,\N,\N,235,\N,270,\N,\N,\N,
165,4104,2016-8-8,\N,\N,\N,300,\N,\N,\N,\N,\N,303,\N,\N,\N,\N,
165,4595,2017-9-28,\N,427,\N,\N,\N,\N,\N,276,302,\N,203,\N,362,255,
165,2776,2014-6-30,\N,\N,432,\N,\N,202,\N,\N,279,\N,\N,\N,394,\N,
165,8163,2013-11-28,\N,\N,\N,\N,\N,\N,\N,222,\N,\N,\N,316,\N,\N,
165,8986,2013-10-4,\N,\N,\N,\N,\N,\N,367,\N,\N,\N,\N,293,\N,301,
165,6080,2015-9-25,\N,\N,\N,292,\N,249,\N,\N,289,252,\N,223,\N,332,
165,4470,2017-10-16,\N,\N,354,\N,\N,\N,\N,\N,\N,277,\N,\N,445,197,
165,1820,2014-2-7,\N,\N,\N,\N,326,\N,227,\N,\N,\N,303,\N,\N,241,
165,3946,2015-9-12,\N,\N,\N,\N,\N,\N,\N,251,\N,\N,227,\N,\N,\N,
165,8382,2013-3-31,\N,\N,203,312,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
165,8041,2017-7-12,\N,\N,363,\N,\N,\N,\N,\N,\N,\N,270,\N,\N,349,
165,2189,2015-8-12,\N,\N,\N,\N,440,\N,\N,\N,\N,204,\N,\N,\N,252,
166,3320,2014-5-3,\N,\N,429,\N,\N,\N,461,\N,\N,\N,\N,\N,\N,260,
166,8882,2015-1-19,\N,206,\N,\N,352,\N,183,\N,205,\N,\N,\N,399,\N,
166,7792,2015-6-20,\N,\N,223,267,\N,417,\N,\N,\N,230,\N,\N,\N,203,
166,8006,2013-4-9,\N,\N,180,356,\N,189,\N,\N,\N,\N,\N,\N,\N,210,
166,462,2013-11-17,\N,\N,438,345,\N,199,\N,\N,\N,\N,\N,\N,\N,305,
166,2874,2014-8-30,\N,378,\N,\N,422,\N,205,\N,298,\N,\N,\N,391,344,
166,5755,2014-7-16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,269,391,\N,
166,6294,2013-3-11,\N,\N,184,\N,\N,474,\N,\N,228,\N,\N,\N,395,296,
166,1964,2015-2-11,\N,\N,\N,\N,250,\N,192,267,\N,\N,\N,\N,376,\N,
167,8280,2015-7-19,\N,\N,190,\N,\N,163,\N,\N,\N,\N,\N,252,\N,\N,
167,1216,2016-8-9,\N,\N,\N,\N,\N,\N,\N,\N,220,\N,\N,215,\N,\N,
167,6787,2013-10-19,\N,\N,\N,\N,\N,239,\N,164,\N,272,\N,273,457,242,
167,9327,2014-7-5,\N,\N,\N,\N,\N,\N,\N,\N,210,193,314,\N,\N,271,
167,6018,2015-7-18,\N,\N,373,\N,\N,\N,\N,\N,271,203,296,\N,\N,235,
167,8127,2015-8-11,\N,\N,207,\N,\N,195,411,199,\N,\N,\N,\N,\N,254,
167,8951,2017-7-30,\N,\N,\N,\N,\N,425,\N,\N,\N,200,\N,276,\N,\N,
167,9940,2015-12-11,\N,\N,164,\N,\N,\N,\N,267,\N,191,\N,\N,393,211,
167,145,2015-4-13,\N,\N,\N,\N,\N,\N,240,224,\N,\N,277,\N,\N,\N,
167,1026,2013-12-28,\N,\N,425,298,\N,395,198,\N,\N,\N,\N,264,\N,258,
167,4262,2016-11-7,\N,214,296,\N,\N,\N,\N,\N,\N,276,\N,\N,\N,271,
167,569,2015-12-10,\N,\N,191,\N,437,348,\N,\N,\N,\N,\N,\N,\N,313,
167,8695,2015-4-18,\N,\N,\N,\N,\N,\N,213,\N,194,\N,\N,\N,411,253,
167,1858,2013-10-13,\N,\N,\N,299,\N,407,\N,185,\N,\N,\N,\N,\N,240,
168,5315,2016-6-26,\N,\N,351,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261,
168,8783,2014-4-26,\N,211,\N,\N,\N,\N,\N,\N,\N,\N,322,\N,\N,261,
168,1145,2012-11-20,\N,\N,\N,333,\N,\N,\N,\N,\N,184,\N,211,\N,292,
168,467,2015-10-5,\N,180,\N,\N,346,\N,195,233,\N,\N,\N,\N,335,\N,
168,3195,2014-3-22,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,365,239,
168,8545,2016-10-2,\N,\N,208,\N,\N,185,\N,\N,\N,\N,\N,162,\N,\N,
168,3557,2013-2-23,\N,208,278,\N,\N,\N,\N,\N,192,340,278,\N,\N,326,
168,4645,2013-4-6,\N,\N,\N,\N,\N,402,233,211,230,241,\N,\N,444,\N,
169,5244,2015-8-20,\N,\N,272,\N,\N,\N,\N,\N,\N,\N,280,\N,\N,\N,
169,8129,2016-8-20,\N,\N,\N,\N,\N,\N,\N,286,\N,311,230,\N,\N,226,
169,4487,2016-12-10,\N,373,\N,\N,\N,\N,210,\N,215,\N,238,\N,365,285,
169,2944,2015-9-3,\N,206,\N,\N,405,\N,\N,249,272,\N,326,\N,\N,243,
169,963,2014-3-14,\N,\N,\N,\N,194,\N,\N,\N,\N,\N,248,\N,\N,\N,
170,3962,2016-1-14,\N,414,\N,\N,\N,\N,247,237,\N,\N,277,\N,\N,282,
170,9386,2013-3-12,\N,\N,199,277,\N,201,\N,\N,275,216,\N,\N,\N,234,
170,8924,2015-12-28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,227,\N,234,
170,1022,2014-8-11,\N,\N,\N,\N,\N,\N,\N,\N,218,\N,\N,323,410,\N,
170,1158,2015-7-31,\N,\N,206,269,\N,\N,\N,183,235,265,\N,\N,\N,289,
170,4312,2015-3-9,\N,\N,\N,\N,\N,\N,338,225,259,184,\N,\N,\N,285,
170,7458,2014-9-23,300,\N,271,\N,\N,165,\N,219,\N,\N,\N,\N,\N,258,
170,5326,2014-11-13,\N,209,\N,\N,178,\N,\N,\N,253,\N,269,\N,376,300,
170,5771,2014-8-15,\N,\N,400,\N,\N,\N,\N,\N,265,234,\N,\N,450,311,
170,8057,2017-9-6,\N,393,\N,\N,\N,482,177,\N,\N,\N,\N,\N,\N,\N,
170,4692,2016-5-9,\N,310,\N,\N,\N,\N,\N,\N,\N,\N,284,267,\N,248,
170,5239,2017-4-23,\N,\N,\N,\N,\N,463,\N,225,\N,249,247,\N,\N,\N,
170,1247,2013-3-12,\N,\N,404,\N,\N,190,\N,\N,\N,\N,\N,\N,435,313,
170,9009,2014-9-9,\N,\N,\N,\N,\N,\N,\N,\N,264,\N,\N,\N,407,\N,
171,8860,2016-1-1,\N,357,\N,\N,\N,\N,\N,\N,\N,\N,301,\N,\N,230,
171,7415,2013-10-21,\N,\N,\N,233,\N,\N,\N,204,275,\N,\N,\N,\N,248,
171,9296,2013-8-2,\N,\N,\N,\N,\N,195,\N,\N,\N,\N,\N,296,292,230,
171,3245,2017-8-27,\N,\N,\N,\N,\N,230,\N,\N,269,\N,\N,209,\N,\N,
171,1776,2015-5-24,\N,\N,\N,\N,\N,\N,378,\N,306,\N,\N,\N,412,293,
171,6066,2013-5-4,\N,\N,383,305,\N,384,\N,195,\N,\N,\N,\N,\N,275,
171,586,2012-11-15,\N,\N,\N,\N,\N,\N,186,225,\N,\N,275,\N,\N,\N,
171,388,2016-1-14,\N,198,\N,\N,\N,\N,260,\N,\N,\N,239,241,\N,262,
171,2740,2013-1-6,\N,\N,\N,283,\N,\N,\N,274,255,\N,\N,\N,\N,319,
172,6709,2017-5-22,\N,\N,365,\N,\N,384,181,\N,\N,\N,\N,\N,\N,252,
172,1266,2013-7-15,\N,\N,194,\N,\N,\N,\N,\N,\N,\N,\N,\N,334,253,
172,1250,2016-8-10,\N,\N,171,306,\N,\N,\N,\N,\N,211,\N,\N,\N,\N,
172,1826,2015-11-10,\N,\N,\N,\N,\N,\N,201,\N,218,\N,310,\N,403,228,
172,4094,2014-1-25,\N,\N,\N,\N,\N,\N,\N,\N,\N,176,289,325,\N,\N,
172,8097,2014-1-19,\N,\N,\N,\N,\N,361,\N,\N,290,214,344,\N,\N,264,
172,3744,2015-5-14,\N,\N,376,\N,\N,\N,\N,\N,232,177,\N,328,\N,262,
172,1774,2016-5-27,\N,\N,\N,283,\N,371,\N,191,\N,160,\N,231,\N,261,
172,1763,2016-5-15,\N,\N,\N,\N,\N,\N,409,\N,\N,\N,252,\N,\N,\N,
172,1713,2013-3-25,\N,\N,296,\N,331,\N,194,241,198,\N,\N,\N,\N,292,
173,1509,2013-10-9,\N,\N,\N,\N,\N,215,369,\N,\N,\N,\N,\N,\N,\N,
173,6052,2016-10-2,\N,\N,437,317,\N,204,\N,\N,\N,\N,\N,\N,\N,202,
173,5018,2015-10-13,\N,\N,166,\N,\N,195,389,\N,\N,297,314,\N,\N,218,
173,4733,2016-7-14,\N,\N,185,\N,\N,357,\N,\N,217,\N,286,297,\N,317,
173,1723,2012-12-12,\N,\N,\N,\N,\N,199,\N,\N,282,\N,\N,\N,456,\N,
174,9815,2014-4-26,\N,\N,\N,\N,\N,208,\N,\N,\N,\N,\N,285,\N,\N,
174,3814,2017-5-10,\N,\N,\N,\N,\N,366,176,\N,\N,262,206,\N,\N,306,
174,4042,2013-3-7,250,\N,339,\N,\N,\N,\N,\N,\N,316,176,\N,\N,239,
174,2956,2014-11-23,\N,\N,\N,\N,\N,415,193,180,\N,189,\N,\N,\N,246,
174,4942,2017-4-8,\N,\N,\N,\N,\N,141,\N,\N,212,\N,\N,\N,369,\N,
174,3533,2015-1-5,\N,\N,333,\N,\N,227,\N,\N,\N,283,300,\N,424,\N,
174,5854,2017-2-18,\N,\N,188,\N,\N,182,410,\N,\N,\N,\N,\N,\N,\N,
174,1766,2013-9-5,\N,369,344,\N,\N,\N,\N,\N,221,\N,\N,\N,\N,218,
174,9801,2014-6-22,\N,\N,\N,\N,\N,\N,\N,199,232,244,\N,\N,\N,\N,
174,3423,2016-2-7,\N,\N,\N,\N,\N,\N,\N,193,\N,\N,\N,278,\N,288,
174,4944,2014-6-3,\N,\N,\N,\N,\N,221,\N,\N,260,\N,\N,200,\N,\N,
174,6650,2014-8-8,\N,\N,286,\N,406,\N,\N,\N,240,\N,239,\N,416,206,
175,9633,2017-8-6,\N,239,\N,369,\N,\N,193,\N,\N,\N,\N,\N,\N,277,
175,132,2014-7-13,\N,\N,474,276,\N,\N,\N,\N,303,228,\N,\N,\N,270,
175,317,2015-8-6,\N,\N,\N,300,\N,\N,\N,\N,241,202,\N,185,\N,267,
175,9741,2016-1-29,\N,431,\N,206,\N,\N,\N,\N,\N,\N,284,\N,\N,317,
175,1097,2015-12-5,\N,\N,199,304,\N,199,\N,\N,\N,\N,296,\N,\N,273,
175,3321,2017-1-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,188,\N,\N,421,\N,
175,7914,2015-3-20,\N,\N,\N,\N,\N,\N,346,\N,\N,322,305,\N,\N,\N,
175,7856,2013-3-6,\N,355,\N,\N,\N,396,\N,\N,\N,\N,\N,\N,\N,238,
175,7572,2015-10-19,\N,175,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,249,
175,1071,2013-3-13,\N,\N,\N,\N,\N,\N,\N,194,247,\N,269,\N,\N,321,
175,5564,2015-10-6,311,\N,\N,\N,\N,\N,\N,262,259,321,199,\N,\N,279,
175,5374,2017-8-13,\N,\N,\N,\N,\N,\N,\N,\N,218,270,\N,\N,\N,\N,
175,1274,2016-6-5,\N,\N,206,331,\N,194,380,\N,\N,182,\N,\N,\N,267,
176,2923,2015-1-29,\N,\N,204,291,\N,204,\N,215,\N,230,\N,\N,\N,306,
176,3663,2016-10-18,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,280,\N,251,
176,7855,2014-11-19,\N,194,\N,\N,\N,\N,\N,\N,\N,319,\N,\N,418,254,
176,1520,2015-7-29,\N,\N,429,\N,222,372,\N,\N,347,\N,\N,\N,\N,262,
176,1192,2014-12-25,\N,\N,209,\N,\N,\N,\N,\N,\N,\N,256,\N,\N,\N,
176,2003,2015-11-13,\N,\N,166,276,\N,417,\N,\N,280,\N,\N,\N,383,300,
176,6155,2017-7-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,349,\N,384,303,
176,2400,2013-10-30,\N,\N,176,\N,\N,185,\N,\N,\N,276,247,\N,368,333,
176,4075,2013-12-30,\N,446,261,\N,\N,\N,214,\N,186,\N,\N,\N,\N,275,
177,4393,2013-10-31,\N,\N,432,\N,\N,\N,\N,\N,\N,213,\N,\N,\N,345,
177,9044,2014-1-5,\N,\N,226,\N,\N,\N,\N,263,\N,\N,\N,\N,\N,\N,
177,5967,2013-6-28,\N,218,348,\N,\N,\N,\N,\N,\N,\N,273,\N,\N,260,
177,3830,2015-5-2,\N,\N,\N,\N,\N,\N,\N,186,\N,333,\N,\N,\N,\N,
177,7832,2015-7-27,230,\N,\N,\N,\N,\N,224,\N,\N,267,\N,\N,\N,253,
177,2650,2017-10-9,\N,182,298,\N,\N,\N,\N,\N,226,\N,249,\N,\N,271,
177,4995,2016-12-7,\N,\N,\N,\N,\N,372,\N,179,314,\N,\N,234,327,275,
177,712,2016-12-18,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,278,\N,273,
177,7878,2014-7-21,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,274,\N,350,
177,3543,2014-2-18,\N,\N,\N,\N,\N,\N,311,\N,227,\N,\N,\N,\N,274,
177,6719,2016-3-24,\N,\N,205,\N,\N,160,\N,\N,\N,\N,\N,\N,324,\N,
178,8647,2014-9-4,\N,211,298,\N,\N,\N,207,\N,\N,\N,\N,\N,\N,303,
178,4631,2015-6-16,\N,492,\N,\N,192,\N,169,\N,170,\N,\N,\N,\N,305,
178,7619,2012-12-18,\N,202,\N,\N,\N,\N,\N,205,185,\N,316,\N,412,256,
178,9979,2015-9-26,\N,185,\N,\N,232,\N,145,274,\N,\N,\N,\N,\N,\N,
178,2906,2016-10-26,\N,180,\N,\N,182,\N,197,\N,\N,319,\N,\N,\N,306,
178,3260,2016-1-8,\N,\N,193,\N,\N,\N,\N,211,\N,\N,\N,234,\N,245,
178,4963,2014-11-17,\N,\N,\N,\N,\N,\N,\N,233,169,\N,207,\N,420,317,
178,4902,2017-4-21,\N,\N,\N,\N,\N,\N,\N,\N,\N,190,329,\N,\N,\N,
178,3218,2016-4-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230,\N,400,\N,
178,178,2014-5-26,\N,\N,374,\N,\N,\N,\N,\N,\N,313,\N,211,\N,\N,
179,1514,2013-2-27,\N,\N,\N,\N,\N,381,\N,\N,\N,\N,276,\N,\N,345,
179,3832,2013-4-26,\N,174,\N,\N,371,\N,266,\N,189,\N,\N,\N,373,294,
179,9422,2015-10-29,\N,\N,\N,\N,\N,359,\N,\N,\N,\N,265,\N,\N,\N,
179,5897,2014-7-4,\N,\N,\N,\N,\N,\N,\N,\N,241,\N,\N,274,337,284,
179,4673,2016-5-6,\N,\N,217,294,\N,356,\N,\N,\N,333,\N,\N,392,\N,
179,4411,2016-12-3,\N,476,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264,
179,4627,2015-10-9,\N,\N,199,\N,\N,209,363,\N,\N,195,\N,\N,\N,275,
179,3000,2016-4-7,\N,\N,\N,\N,\N,\N,386,199,\N,\N,\N,\N,\N,304,
179,4550,2017-5-11,\N,\N,190,\N,\N,\N,\N,\N,\N,\N,\N,189,\N,\N,
179,7849,2015-7-27,\N,\N,208,\N,\N,230,\N,195,\N,309,\N,\N,\N,\N,
180,6642,2017-4-29,\N,\N,\N,\N,\N,\N,\N,232,\N,331,252,\N,\N,\N,
180,4751,2014-5-10,\N,\N,\N,\N,\N,412,\N,225,274,244,\N,327,\N,235,
180,2109,2014-12-21,\N,220,\N,\N,\N,\N,\N,\N,\N,\N,250,\N,\N,230,
180,343,2013-9-21,\N,\N,\N,\N,\N,\N,187,\N,\N,\N,347,\N,\N,\N,
180,6684,2016-10-23,\N,\N,203,\N,348,405,173,\N,\N,155,\N,\N,\N,\N,
180,518,2012-11-12,\N,421,\N,\N,\N,371,192,\N,\N,\N,\N,\N,\N,\N,
180,4327,2014-8-22,\N,\N,\N,270,\N,\N,\N,\N,\N,\N,300,\N,\N,335,
181,3880,2014-11-17,\N,198,\N,\N,\N,\N,\N,\N,\N,\N,244,\N,\N,\N,
181,1363,2013-9-2,229,\N,\N,\N,\N,\N,220,257,198,\N,\N,\N,\N,\N,
181,970,2015-1-23,\N,\N,349,\N,196,\N,\N,\N,230,\N,267,\N,\N,\N,
181,1100,2013-4-19,\N,422,\N,\N,\N,\N,180,\N,\N,\N,\N,\N,\N,255,
181,7295,2017-1-3,\N,\N,\N,\N,\N,\N,\N,\N,227,278,\N,\N,402,\N,
181,1757,2013-12-23,\N,\N,393,285,183,424,213,\N,245,\N,\N,\N,\N,\N,
181,9465,2015-1-22,\N,\N,\N,\N,\N,\N,171,\N,147,\N,276,\N,\N,\N,
181,25,2015-12-26,\N,\N,\N,317,\N,199,\N,275,\N,\N,\N,\N,\N,\N,
181,4553,2016-11-1,\N,\N,\N,\N,\N,\N,\N,\N,309,248,\N,\N,\N,\N,
181,3489,2014-5-28,\N,\N,\N,\N,\N,364,188,178,233,\N,\N,\N,471,247,
181,110,2016-2-25,\N,395,300,\N,\N,\N,\N,\N,196,\N,\N,\N,339,287,
181,7649,2014-4-10,\N,\N,208,\N,\N,183,\N,287,\N,220,\N,\N,\N,349,
181,6502,2017-2-28,\N,\N,202,316,\N,183,\N,\N,\N,308,\N,\N,405,292,
181,37,2015-5-21,194,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252,
182,3548,2017-3-5,\N,\N,135,272,\N,493,\N,168,297,255,\N,\N,\N,\N,
182,2083,2016-7-21,\N,\N,208,\N,\N,\N,\N,\N,245,191,\N,\N,447,276,
182,7502,2015-7-6,\N,\N,208,\N,\N,409,174,204,\N,291,\N,\N,\N,179,
182,2769,2013-9-12,\N,\N,\N,\N,\N,372,\N,218,262,\N,293,\N,\N,328,
182,568,2014-3-6,\N,\N,308,\N,\N,337,\N,266,190,\N,\N,\N,\N,242,
182,2675,2017-9-27,\N,445,\N,\N,\N,\N,194,215,201,\N,266,\N,\N,208,
182,9031,2016-10-15,\N,\N,184,252,425,\N,\N,\N,\N,174,\N,\N,\N,\N,
182,9708,2017-7-5,\N,\N,\N,316,\N,\N,\N,172,250,174,\N,\N,393,264,
182,2569,2013-1-27,\N,\N,220,\N,\N,\N,\N,242,\N,320,274,\N,\N,\N,
183,9347,2013-8-12,\N,\N,218,327,379,\N,\N,\N,\N,243,\N,\N,\N,292,
183,4868,2013-11-11,\N,\N,\N,\N,252,388,\N,\N,238,360,210,\N,\N,\N,
183,8380,2014-8-26,\N,\N,191,\N,\N,\N,376,\N,\N,\N,\N,\N,\N,284,
183,6189,2014-7-23,\N,\N,404,300,\N,\N,\N,\N,\N,234,\N,\N,438,198,
183,6939,2016-10-29,\N,\N,337,\N,434,\N,252,\N,\N,\N,237,\N,\N,259,
183,1992,2013-1-21,\N,\N,224,300,\N,\N,346,\N,\N,\N,\N,\N,\N,\N,
183,1416,2013-2-20,\N,201,\N,\N,196,\N,224,\N,283,\N,\N,\N,408,291,
183,3570,2014-3-30,\N,\N,\N,283,\N,\N,\N,\N,\N,191,\N,\N,\N,\N,
183,2598,2016-6-2,\N,\N,\N,\N,\N,215,447,208,\N,182,\N,\N,\N,255,
183,2255,2016-4-7,\N,\N,\N,\N,\N,\N,\N,\N,317,227,\N,308,\N,256,
183,3336,2014-10-19,\N,191,\N,\N,\N,\N,208,\N,199,\N,\N,\N,\N,255,
183,9288,2017-3-9,\N,\N,260,\N,\N,\N,\N,\N,218,\N,238,\N,435,288,
184,5827,2016-6-8,\N,\N,\N,\N,\N,\N,\N,304,\N,200,\N,\N,\N,\N,
184,8436,2014-1-12,\N,\N,343,\N,\N,248,\N,236,\N,\N,\N,\N,\N,275,
184,8722,2017-5-17,\N,\N,\N,\N,222,\N,\N,\N,\N,\N,256,\N,\N,\N,
184,9877,2015-1-19,\N,\N,\N,\N,\N,\N,253,\N,\N,\N,274,\N,\N,\N,
184,5122,2016-1-4,\N,\N,372,\N,\N,439,\N,199,\N,263,309,\N,\N,189,
184,3719,2015-4-17,\N,\N,420,\N,198,187,\N,209,\N,313,\N,\N,\N,277,
184,4922,2013-11-6,\N,\N,184,\N,\N,\N,\N,195,\N,287,272,298,\N,245,
184,6364,2013-12-27,\N,426,\N,\N,\N,\N,217,\N,\N,\N,274,\N,\N,271,
184,5815,2016-11-25,\N,\N,235,284,\N,\N,\N,215,\N,172,\N,\N,\N,236,
184,3577,2016-8-10,\N,\N,226,\N,368,343,\N,\N,\N,\N,\N,323,\N,287,
184,6138,2015-1-27,\N,\N,176,\N,\N,\N,407,\N,\N,261,\N,\N,\N,187,
184,9935,2015-3-27,\N,\N,378,\N,\N,356,218,\N,\N,\N,\N,\N,\N,\N,
184,9609,2016-1-10,\N,\N,\N,278,\N,210,\N,\N,270,\N,\N,\N,366,222,
184,2052,2015-2-27,\N,\N,\N,\N,\N,251,\N,\N,\N,\N,\N,241,\N,\N,
184,3189,2016-8-31,\N,\N,\N,\N,\N,213,\N,305,\N,\N,\N,\N,\N,337,
185,9267,2016-6-5,\N,\N,\N,\N,\N,\N,\N,184,\N,\N,273,\N,398,275,
185,7372,2017-5-9,\N,\N,\N,\N,\N,\N,\N,\N,257,\N,\N,291,\N,\N,
185,9444,2014-6-8,\N,\N,417,\N,\N,\N,\N,\N,\N,\N,\N,304,\N,\N,
185,1070,2017-5-11,\N,\N,226,320,\N,\N,\N,\N,\N,207,\N,\N,\N,266,
185,5606,2015-2-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,275,\N,469,\N,
185,3641,2013-7-24,\N,327,\N,179,\N,\N,194,\N,\N,\N,318,\N,382,200,
186,1651,2014-5-23,\N,\N,\N,\N,\N,\N,428,\N,\N,\N,314,\N,\N,\N,
186,2798,2014-1-27,\N,230,\N,\N,\N,\N,197,\N,\N,\N,\N,\N,348,\N,
186,6236,2013-8-18,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,326,338,\N,\N,
186,7276,2016-5-31,\N,\N,388,\N,205,\N,\N,\N,247,\N,\N,\N,329,\N,
186,4318,2015-11-9,\N,\N,\N,\N,\N,\N,\N,281,\N,\N,257,\N,\N,240,
186,7119,2013-12-20,\N,\N,391,289,\N,\N,\N,265,\N,\N,\N,258,\N,312,
186,9847,2015-12-19,\N,\N,\N,\N,\N,386,\N,320,\N,\N,316,\N,\N,260,
186,9973,2016-5-31,\N,\N,\N,275,\N,\N,387,\N,284,193,\N,\N,386,\N,
186,9689,2014-10-11,\N,390,\N,\N,\N,\N,\N,\N,172,\N,\N,\N,403,216,
186,1522,2013-12-25,\N,\N,374,304,178,220,455,\N,\N,169,\N,\N,\N,\N,
187,3913,2017-4-3,\N,\N,\N,\N,\N,226,\N,\N,308,\N,\N,260,\N,\N,
187,2108,2017-2-5,\N,\N,\N,283,\N,372,195,\N,\N,359,201,\N,\N,274,
187,8428,2016-10-20,\N,\N,191,310,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
187,4231,2014-1-3,\N,419,\N,215,\N,\N,\N,\N,\N,\N,\N,\N,427,234,
187,8942,2017-3-23,\N,\N,\N,\N,\N,\N,219,\N,210,\N,283,240,343,238,
188,1161,2017-10-7,\N,\N,\N,\N,\N,\N,\N,\N,280,211,\N,197,\N,\N,
